#! daedalus 0.1.0
#! core_hash 76a843e583e9bff1
#! implementacao c
#! conteudo psi_trajetorias
#! semente_base 20260828
#! n 50
#! n_amostras 5
#! n_traj 16000
#! layout f64 re[n_amostras*n] depois im[n_amostras*n], por trajetoria
#! spec {"format_version":2,"core_hash":"76a843e583e9bff1","seed":20260828,"graph":{"generator":"microtubule","params":{"n_par":10,"n_perp":5,"seam_shift":2,"longitudinal_closed":false,"j_par":1,"j_perp":1,"n_modules":2,"ws_p":0,"conn_mode":"rewire","p_in":0,"p_out":0,"n":64,"dim":6,"rows":8,"cols":8}},"hamiltonian":{"kind":"adjacency","gamma":1,"normalization":"spectral","lanczos_steps":30},"initial":{"site":0},"time":{"t1":4,"nt":80},"observables":{"target":25,"population":false,"module_concurrence":true,"full_concurrence":false,"pop_stride":1},"realizations":1,"trajectories":{"n_traj":16000,"gamma_deph":0.40000000000000002,"rho_stride":20,"output_mode":"accumulate_rho"}}
#! conteudo rho_medio
#! dt 0.050000000000000003
#! scale 4.9923269076154204
#! gamma_deph 0.40000000000000002
s,t,i,j,re,im
4,4,3,31,2.6270410565026716e-06,7.5077980251120289e-07
4,4,3,32,2.8889645981755977e-07,-1.1422219992557048e-06
4,4,3,33,-3.1839292133219318e-07,-6.7380073616070302e-08
4,4,3,34,-3.7457431362639803e-08,5.8505075999267486e-08
4,4,3,35,2.5877158365806117e-07,1.5772629652806398e-07
4,4,3,36,8.7392475972465816e-08,-2.954166840636015e-07
4,4,3,37,-1.2925417679565233e-07,-3.3101090226470215e-08
4,4,3,38,-7.8871534347788476e-09,3.6087645163915415e-08
4,4,3,39,6.7997554037589381e-09,3.7583703897406975e-09
4,4,3,40,1.8000530605512367e-08,-2.4569491562515448e-08
4,4,3,41,-2.9126087681518375e-08,-8.9452531323080448e-09
4,4,3,42,-3.3188564107550482e-09,1.2818975984866877e-08
4,4,3,43,3.5839640131819334e-09,8.0275376276680287e-10
4,4,3,44,3.2450022989580555e-10,-6.9849976400884728e-10
4,4,3,45,-2.0839327720291427e-09,-1.8447725224966688e-09
4,4,3,46,-8.2313403927414233e-10,2.5711013348441093e-09
4,4,3,47,1.1380401205759889e-09,2.9783895651453449e-10
4,4,3,48,7.2740970956322199e-11,-3.1859875329467664e-10
4,4,3,49,-6.345152408641212e-11,-2.5796989376325472e-11
4,4,4,0,0.001678856259796267,-0.0096624243472195961
4,4,4,1,-0.0076600086520391903,-0.0016860158745303558
4,4,4,2,-0.00082820543849155192,0.0029952073608194188
4,4,4,3,0.00081660670152156392,-4.4149486812878644e-05
4,4,4,4,0.0015621869443490995,0
4,4,4,5,-0.009954804838873477,-0.0013925016865075285
4,4,4,6,-0.0013052314084968355,0.0071783926179417859
4,4,4,7,0.0027227488591774034,0.00058575329670366571
4,4,4,8,4.2677671182925663e-05,-0.00072075377883444201
4,4,4,9,-7.622978342394367e-05,-0.00050642624340757386
4,4,4,10,-0.00055063140100475403,0.0045217617049888425
4,4,4,11,0.0030733040597960156,0.00050860561817946993
4,4,4,12,0.00022242776550566136,-0.0011497194795212027
4,4,4,13,-0.00030092030265904484,-3.1499051315284275e-05
4,4,4,14,-0.00011568436138571423,4.3327588321592066e-05
4,4,4,15,0.0010721724610818879,0.00015427717704596919
4,4,4,16,0.00013418991932879852,-0.00081210566331682338
4,4,4,17,-0.00031110781502009821,-5.7769316798384884e-05
4,4,4,18,-1.044289461691922e-05,8.1686051153849945e-05
4,4,4,19,1.3286180701863076e-05,2.0566147208605304e-05
4,4,4,20,3.4410648056823507e-05,-0.00018950250689406397
4,4,4,21,-0.00015811423490201768,-2.6941356977480072e-05
4,4,4,22,-1.1395911029997898e-05,6.2154551573324884e-05
4,4,4,23,1.6434299910379607e-05,2.3344066682656322e-06
4,4,4,24,3.0085189029183441e-06,-2.8510144482059698e-06
4,4,4,25,-2.7279879072974123e-05,-6.3935369535384558e-06
4,4,4,26,-4.3821334367555725e-06,2.4562960459641516e-05
4,4,4,27,9.8693611096173466e-06,1.8127304752031618e-06
4,4,4,28,3.993443315497991e-07,-2.6291169217952342e-06
4,4,4,29,-4.7451046647158843e-07,-3.7565321774139801e-07
4,4,4,30,-1.0112142215667103e-06,3.3239294404835903e-06
4,4,4,31,3.1832030620445668e-06,6.0041258449173896e-07
4,4,4,32,2.4168310878797392e-07,-1.3022972631501327e-06
4,4,4,33,-3.493538477898385e-07,-5.5674416205140004e-08
4,4,4,34,-4.1022733455606483e-08,6.4756063398077445e-08
4,4,4,35,3.5086451655346936e-07,1.3810446143961575e-07
4,4,4,36,7.115521030509764e-08,-3.5425464817542069e-07
4,4,4,37,-1.4713094543611414e-07,-2.774661114070532e-08
4,4,4,38,-6.5708949558013933e-09,3.971861305552459e-08
4,4,4,39,7.5033163944156468e-09,3.9879951586114614e-09
4,4,4,40,1.6485255493476637e-08,-3.2627140910265945e-08
4,4,4,41,-3.4562535928278935e-08,-7.4338428487152422e-09
4,4,4,42,-2.7978558023204463e-09,1.4540323947446894e-08
4,4,4,43,3.9467108557652381e-09,6.7482304731373085e-10
4,4,4,44,3.3268757943238783e-10,-7.6681699612220347e-10
4,4,4,45,-2.7232900373909203e-09,-1.7494411739945052e-09
4,4,4,46,-6.9893012402907517e-10,3.0198591795168558e-09
4,4,4,47,1.2848792515374235e-09,2.5312566151135176e-10
4,4,4,48,6.1713473572363121e-11,-3.5046875564086171e-10
4,4,4,49,-6.937480153587866e-11,-2.5721717530996793e-11
4,4,5,0,-3.8469284881916526e-05,0.15477303377059418
4,4,5,1,0.089181888802555079,-2.0542726160800067e-06
4,4,5,2,0.00027886998680396217,-0.030333011643591749
4,4,5,3,-0.0073844274266666602,0.0017816898791462269
4,4,5,4,-0.009954804838873477,0.0013925016865075285
4,4,5,5,0.17846506813981466,0
4,4,5,6,-5.2319753922394365e-07,-0.076989273156669938
4,4,5,7,-0.025656201494414506,-0.00014851009315279467
4,4,5,8,0.00080389219742264654,0.006316096166846215
4,4,5,9,0.0012066897313538984,0.0035035863156257833
4,4,5,10,0.00022262178232719228,-0.044275616721674953
4,4,5,11,-0.027767897244726988,-3.1244423592116069e-05
4,4,5,12,-4.6061245443673312e-05,0.010050946091199994
4,4,5,13,0.0025479265663047781,-0.00020424394677764622
4,4,5,14,0.00077221903619343083,-0.00049408844044801438
4,4,5,15,-0.0088930232538916906,-0.0001902289158962239
4,4,5,16,-2.5898242428728708e-05,0.0067759381871880901
4,4,5,17,0.0025982895602284792,1.150865740567834e-05
4,4,5,18,-3.7323644764319756e-05,-0.00067454488986067583
4,4,5,19,-0.00013245025091138335,-0.00012936491773681897
4,4,5,20,-7.8025778517616936e-05,0.0014784736925659435
4,4,5,21,0.0012664814694290606,1.0515257122236844e-05
4,4,5,22,2.5465886033703755e-06,-0.00050481205783054492
4,4,5,23,-0.0001334014286089141,5.3705421152593641e-06
4,4,5,24,-1.7709313739725507e-05,2.6452683023984621e-05
4,4,5,25,0.00020806993477029295,2.1010352011474505e-05
4,4,5,26,2.8221141924926253e-06,-0.00019253042548584973
4,4,5,27,-7.8815502826870009e-05,-4.9764736369684604e-07
4,4,5,28,6.3628132002645914e-07,2.1102452609085009e-05
4,4,5,29,4.216434654112035e-06,2.0600795593952227e-06
4,4,5,30,4.2152817842705424e-06,-2.5284305002555185e-05
4,4,5,31,-2.4690584509565585e-05,-5.6578515681031861e-07
4,4,5,32,-8.4233102113954582e-08,1.0300304066044166e-05
4,4,5,33,2.7848683360157901e-06,-6.3567024106091165e-08
4,4,5,34,2.0883493821134723e-07,-5.5972189762359258e-07
4,4,5,35,-2.6967070138793776e-06,-6.7457698131827316e-07
4,4,5,36,-9.056910564664837e-08,2.7385269760508026e-06
4,4,5,37,1.1582512015549384e-06,1.2276617982939231e-08
4,4,5,38,-5.4139881062523448e-09,-3.1546249767783213e-07
4,4,5,39,-6.3688163455699454e-08,-1.8801903970833616e-08
4,4,5,40,-8.9843086283825084e-08,2.5581414407685867e-07
4,4,5,41,2.6752940820330594e-07,1.207005331497194e-08
4,4,5,42,1.5487982922545406e-09,-1.1431440622630757e-07
4,4,5,43,-3.1306899074518353e-08,3.8249910176173154e-10
4,4,5,44,-1.3868277045612132e-09,6.4028429213877472e-09
4,4,5,45,2.1949662019830391e-08,1.0310272987996433e-08
4,4,5,46,1.3888806689523608e-09,-2.3480038544622516e-08
4,4,5,47,-1.0111918646526532e-08,-1.7242180273531112e-10
4,4,5,48,2.1788922038484204e-11,2.7812135372546676e-09
4,4,5,49,5.7335669738751253e-10,9.3975391000328278e-11
4,4,6,0,-0.088998493886972604,-3.4481117301694891e-05
4,4,6,1,2.0639431304141303e-06,0.077557758560719073
4,4,6,2,0.028145313384971095,0.0002282734160073096
4,4,6,3,-0.0013972990031921838,-0.0069291796918582258
4,4,6,4,-0.0013052314084968355,-0.0071783926179417859
4,4,6,5,-5.2319753922394365e-07,0.076989273156669938
4,4,6,6,0.087637696062011564,0
4,4,6,7,0.00012538849791438012,-0.025815804254786644
4,4,6,8,-0.006094819241547542,0.0006596091728357826
4,4,6,9,-0.0027367293237183683,0.0011413488239007956
4,4,6,10,0.026583852516460251,0.00020910938849765095
4,4,6,11,2.9764280080727574e-05,-0.025583161617329795
4,4,6,12,-0.0094829627263321239,-4.0024935451795718e-05
4,4,6,13,0.00017213534927930371,0.002391394279395317
4,4,6,14,0.00046052180450313049,0.00063124422970023669
4,4,6,15,0.0001785049762497951,-0.0062355604272463748
4,4,6,16,-0.0059588600359093951,-2.4379110811210334e-05
4,4,6,17,-1.0268406258215137e-05,0.0023740442084449901
4,4,6,18,0.00062084833101823931,-3.1982835507735222e-05
4,4,6,19,0.00010875059932270785,-0.00012194823092664805
4,4,6,20,-0.0011280878357402548,-7.2484239253536639e-05
4,4,6,21,-9.7948486676577383e-06,0.0011041610415813878
4,4,6,22,0.00045476163723394419,2.3116548503370964e-06
4,4,6,23,-4.6501600864231118e-06,-0.00012141646750879365
4,4,6,24,-2.4158937445804178e-05,-1.5160582024627433e-05
4,4,6,25,-1.9348587053916623e-05,0.00016700508850422065
4,4,6,26,0.00016812295845744103,2.6072506608137841e-06
4,4,6,27,4.5508824869595496e-07,-7.0592059826317258e-05
4,4,6,28,-1.9091011572248802e-05,5.5442644565557157e-07
4,4,6,29,-1.7854040990716679e-06,3.8315041976806777e-06
4,4,6,30,2.0959240171145809e-05,3.8576141283644534e-06
4,4,6,31,5.1956069725082521e-07,-2.1649478411228648e-05
4,4,6,32,-9.2076376809788711e-06,-7.7142541127169246e-08
4,4,6,33,5.5577250181923535e-08,2.5115100508656086e-06
4,4,6,34,5.0705592877852226e-07,1.8255013372669414e-07
4,4,6,35,6.1469297103967157e-07,-2.2837303135073321e-06
4,4,6,36,-2.4115185235640431e-06,-8.2806643258376558e-08
4,4,6,37,-1.1230973375413522e-08,1.0351259920311591e-06
4,4,6,38,2.8404566993845821e-07,-4.7379489981781457e-09
4,4,6,39,1.6537102525225692e-08,-5.758482297602265e-08
4,4,6,40,-2.1982874956271603e-07,-8.1627436177861077e-08
4,4,6,41,-1.1000372264822714e-08,2.3646845776341649e-07
4,4,6,42,1.0220792643865137e-07,1.4142124949600764e-09
4,4,6,43,-3.3405873744883107e-10,-2.8167139948713781e-08
4,4,6,44,-5.7822277726244923e-09,-1.2257207452225985e-09
4,4,6,45,-9.348184850112163e-09,1.9057936875044529e-08
4,4,6,46,2.081866722191604e-08,1.2627625969847588e-09
4,4,6,47,1.5712524601964263e-10,-9.0471247263180002e-09
4,4,6,48,-2.5013620238117856e-09,1.8886143328276635e-11
4,4,6,49,-8.3360426624912474e-11,5.173543941079793e-10
4,4,7,0,-0.00014212137129482525,-0.030238494533889583
4,4,7,1,-0.028128015797776289,0.00013649210011413762
4,4,7,2,-3.5700771058665132e-05,0.011589541027059254
4,4,7,3,0.0029613683598344277,-0.00056397700855516082
4,4,7,4,0.0027227488591774034,-0.00058575329670366571
4,4,7,5,-0.025656201494414506,0.00014851009315279467
4,4,7,6,0.00012538849791438012,0.025815804254786644
4,4,7,7,0.01349941158027702,0
4,4,7,8,-0.00027836707991579183,-0.0028482823254386892
4,4,7,9,-0.00052106359373033334,-0.0010708090877968523
4,4,7,10,-2.73445694128402e-05,0.0095111164895267161
4,4,7,11,0.0094201745548289396,-4.1816112882285124e-05
4,4,7,12,-5.5814278521499514e-06,-0.004103458046691353
4,4,7,13,-0.0010433165767698618,7.5917725127708731e-05
4,4,7,14,-0.00025168834238649824,0.00020254556358426169
4,4,7,15,0.0023440184633359055,6.1273150837479369e-05
4,4,7,16,-4.7272015545701698e-06,-0.0023416597994689666
4,4,7,17,-0.00099193040763536928,1.891342891315184e-06
4,4,7,18,1.4775794758143167e-05,0.00026401351272956048
4,4,7,19,5.2589122252574472e-05,4.3852233039612543e-05
4,4,7,20,2.7975821300011885e-05,-0.0004383350433584384
4,4,7,21,-0.00044578895702881706,-1.0836700699086688e-06
4,4,7,22,2.9764501293906269e-07,0.00018924736295871549
4,4,7,23,5.1252007058299329e-05,-2.25968936079259e-06
4,4,7,24,6.1517407811958733e-06,-1.0327696386888291e-05
4,4,7,25,-6.6382857342904436e-05,-7.7612820705428186e-06
4,4,7,26,-6.1052815569407265e-07,6.8845071016463688e-05
4,4,7,27,2.9443853194693643e-05,-1.3982754892569852e-08
4,4,7,28,-2.8512495426097977e-07,-8.0472360447886407e-06
4,4,7,29,-1.631453885250573e-06,-7.2649939823413641e-07
4,4,7,30,-1.5761195747911445e-06,8.4655709921034368e-06
4,4,7,31,8.9421363439432005e-06,1.5430072917633831e-07
4,4,7,32,4.9934049470429911e-09,-3.851836739981976e-06
4,4,7,33,-1.0588798984463096e-06,3.0534723141994191e-08
4,4,7,34,-7.4303868962307447e-08,2.1547461581959807e-07
4,4,7,35,9.3318470134207394e-07,2.538074101291523e-07
4,4,7,36,2.7610280276974414e-08,-1.001822666875864e-06
4,4,7,37,-4.3408166224723105e-07,-1.5978431283223468e-09
4,4,7,38,2.8240993710767076e-09,1.198204612684811e-07
4,4,7,39,2.4443156638379052e-08,6.7208274093396846e-09
4,4,7,40,3.3928506610038979e-08,-9.0608962989703771e-08
4,4,7,41,-9.8638596136612707e-08,-3.9212481134797523e-09
4,4,7,42,-2.8477011567631469e-10,4.2940145450924934e-08
4,4,7,43,1.1887971418745363e-08,-2.2414101347517007e-10
4,4,7,44,4.950980335926557e-10,-2.452265620410922e-09
4,4,7,45,-7.9082756205643442e-09,-3.9028307784355587e-09
4,4,7,46,-4.6977354342300725e-10,8.7104292722939322e-09
4,4,7,47,3.8062243876550282e-09,3.8680332028570366e-11
4,4,7,48,-1.5420125195367648e-11,-1.0561606735270757e-09
4,4,7,49,-2.1929045138586175e-10,-3.337730080448817e-11
4,4,8,0,0.0073563817339983703,0.00083596501960478907
4,4,8,1,0.00070999983668772171,-0.0069225552810748079
4,4,8,2,-0.002960985235425405,-0.00031406772076087629
4,4,8,3,6.6705146891115881e-05,0.00079510850387791063
4,4,8,4,4.2677671182925663e-05,0.00072075377883444201
4,4,8,5,0.00080389219742264654,-0.006316096166846215
4,4,8,6,-0.006094819241547542,-0.0006596091728357826
4,4,8,7,-0.00027836707991579183,0.0028482823254386892
4,4,8,8,0.0010451556104724459,0
4,4,8,9,0.00029631368414892098,-0.00010880143867465277
4,4,8,10,-0.0023977291196841466,-0.00037343291079577369
4,4,8,11,-0.00029120104977638038,0.0023696492178934036
4,4,8,12,0.0010413234919076097,0.0001186760154775737
4,4,8,13,1.1394761218161719e-05,-0.00029348356131341468
4,4,8,14,-4.4976113337243071e-05,-7.3237679016329197e-05
4,4,8,15,-0.00011921864312907428,0.00060150895474536572
4,4,8,16,0.00060924830804719491,8.3434797125953828e-05
4,4,8,17,3.3014904941239225e-05,-0.00026289457856338585
4,4,8,18,-7.2458741928519086e-05,-4.8472713688276321e-06
4,4,8,19,-1.3506942314847225e-05,1.2499395913163372e-05
4,4,8,20,0.00011369755574739237,2.7590199037892425e-05
4,4,8,21,1.7498660799013873e-05,-0.00011810524866690207
4,4,8,22,-5.0920853839003529e-05,-6.7816043820306512e-06
4,4,8,23,-1.1990847809600334e-06,1.4065853208569866e-05
4,4,8,24,2.5637619749872392e-06,2.0179414341908534e-06
4,4,8,25,5.1705707818776514e-06,-1.7295980920321122e-05
4,4,8,26,-1.8427832952797883e-05,-2.9158516818904462e-06
4,4,8,27,-1.1051812573698285e-06,7.9791162228362724e-06
4,4,8,28,2.2107979268054436e-06,2.1634611120064789e-07
4,4,8,29,2.5508849758901786e-07,-4.1630530824604573e-07
4,4,8,30,-2.2036671987080878e-06,-8.1950853841505938e-07
4,4,8,31,-4.0552675359375149e-07,2.407869737914146e-06
4,4,8,32,1.0480145861747109e-06,1.4951706458312725e-07
4,4,8,33,3.1112434028829872e-08,-2.9111187808656926e-07
4,4,8,34,-5.5998494645544073e-08,-2.8033120350434341e-08
4,4,8,35,-1.120514286502692e-07,2.4155843659028513e-07
4,4,8,36,2.7067334988680665e-07,4.8558163723125923e-08
4,4,8,37,1.7315433864956408e-08,-1.183957471677773e-07
4,4,8,38,-3.295668072658768e-08,-3.7420149518406989e-09
4,4,8,39,-2.7304970435657408e-09,6.4331622300405645e-09
4,4,8,40,2.3226539041816507e-08,1.3393130824153063e-08
4,4,8,41,5.1137050020757682e-09,-2.6694976040867094e-08
4,4,8,42,-1.1729993219274605e-08,-1.7548977740405701e-09
4,4,8,43,-3.8906884054756393e-10,3.2705624739663657e-09
4,4,8,44,6.5364429437067947e-10,2.2599573794290448e-10
4,4,8,45,1.4236741930443383e-09,-1.9999931633874145e-09
4,4,8,46,-2.3585217414882234e-09,-4.8415158034351326e-10
4,4,8,47,-1.5924572921106196e-10,1.0407393484665116e-09
4,4,8,48,2.9059564923533394e-10,3.5869280387409018e-11
4,4,8,49,1.7275655675235273e-11,-5.8949855963297099e-11
4,4,9,0,0.0035247245131211323,0.0013900861873258623
4,4,9,1,0.0013051148778382624,-0.0029288680339992013
4,4,9,2,-0.0011712961758221212,-0.00058141073286515461
4,4,9,3,-5.8320862673663005e-05,0.00034085711094751498
4,4,9,4,-7.622978342394367e-05,0.00050642624340757386
4,4,9,5,0.0012066897313538984,-0.0035035863156257833
4,4,9,6,-0.0027367293237183683,-0.0011413488239007956
4,4,9,7,-0.00052106359373033334,0.0010708090877968523
4,4,9,8,0.00029631368414892098,0.00010880143867465277
4,4,9,9,0.00028044847126479811,0
4,4,9,10,-0.0015431888787743255,-0.00047451556328477799
4,4,9,11,-0.00045719930590412043,0.0011855988844486393
4,4,9,12,0.00045846520231676601,0.00020248470083701763
4,4,9,13,4.3949025667591847e-05,-0.00012381922904359613
4,4,9,14,-1.028957190666607e-05,-5.9391052975725079e-05
4,4,9,15,-0.00012702714083241562,0.00043916937533395933
4,4,9,16,0.00033009651540929694,0.00012064991124718072
4,4,9,17,5.2523624404255255e-05,-0.00012683884869722875
4,4,9,18,-3.384876150159013e-05,-1.2185848710072996e-05
4,4,9,19,-1.0477688447097185e-05,4.160473973516595e-06
4,4,9,20,8.0773194278494029e-05,2.6390081401039768e-05
4,4,9,21,2.3952906645655569e-05,-6.5695914034517982e-05
4,4,9,22,-2.5684959772896334e-05,-1.0314716109175759e-05
4,4,9,23,-2.5058204536505363e-06,6.8503227647912163e-06
4,4,9,24,9.9516100266369966e-07,1.5935260499829426e-06
4,4,9,25,4.5257715284283784e-06,-1.1545937161344264e-05
4,4,9,26,-1.0283067475770635e-05,-3.8288484078797416e-06
4,4,9,27,-1.6316390084031731e-06,4.1103739166190823e-06
4,4,9,28,1.1004983123015591e-06,4.0841202742178957e-07
4,4,9,29,2.0894260375669382e-07,-1.7526963569741655e-07
4,4,9,30,-1.3808554608205894e-06,-6.6250098507655884e-07
4,4,9,31,-5.1346566483702197e-07,1.3363758921228285e-06
4,4,9,32,5.4496885276584024e-07,2.1611200729571201e-07
4,4,9,33,5.5157483932527418e-08,-1.4663898545650861e-07
4,4,9,34,-2.4738626047275173e-08,-2.3935099258684124e-08
4,4,9,35,-8.4474074453788488e-08,1.4273478969482951e-07
4,4,9,36,1.4885685513862075e-07,5.9386189042779072e-08
4,4,9,37,2.4622947649742458e-08,-6.1742286123859077e-08
4,4,9,38,-1.6698302336908157e-08,-6.3635229678904146e-09
4,4,9,39,-2.4310915065638632e-09,2.928928676489235e-09
4,4,9,40,1.2958330647905171e-08,9.5128238964462425e-09
4,4,9,41,6.0424048825553247e-09,-1.4514030837523455e-08
4,4,9,42,-6.1095546870980364e-09,-2.4616924967244599e-09
4,4,9,43,-6.4157492946227411e-10,1.6601919646630192e-09
4,4,9,44,3.0540230868749924e-10,2.1506266220618046e-10
4,4,9,45,9.6190450571657443e-10,-1.0498182449697803e-09
4,4,9,46,-1.2653902002362475e-09,-5.5240021995869083e-10
4,4,9,47,-2.2058714501837089e-10,5.3990542892523985e-10
4,4,9,48,1.4739189587469597e-10,5.7778736674770284e-11
4,4,9,49,1.7507124390510361e-11,-2.7984999968844081e-11
4,4,10,0,-0.040517399614886568,0.00024560528116993318
4,4,10,1,0.0002578300757482793,0.028803818168117813
4,4,10,2,0.01070683219927474,3.1821920426768258e-06
4,4,10,3,-0.00081970654873189544,-0.0027160083137030984
4,4,10,4,-0.00055063140100475403,-0.0045217617049888425
4,4,10,5,0.00022262178232719228,0.044275616721674953
4,4,10,6,0.026583852516460251,-0.00020910938849765095
4,4,10,7,-2.73445694128402e-05,-0.0095111164895267161
4,4,10,8,-0.0023977291196841466,0.00037343291079577369
4,4,10,9,-0.0015431888787743255,0.00047451556328477799
4,4,10,10,0.021534121471828212,0
4,4,10,11,-7.0433001231170366e-05,-0.010838199240632061
4,4,10,12,-0.0038854556674724054,1.6194645999792973e-05
4,4,10,13,9.7296843775541351e-05,0.00098886137323449231
4,4,10,14,0.00019517780661210547,0.00033323447693004918
4,4,10,15,5.2101343922027726e-05,-0.0040784193108737545
4,4,10,16,-0.0027368888142824516,1.1563400297255664e-05
4,4,10,17,4.601165714019663e-06,0.0010278532992015815
4,4,10,18,0.00026569392670219486,-1.8439418428204239e-05
4,4,10,19,5.4982108111167638e-05,-5.2608089439831194e-05
4,4,10,20,-0.0006599751889951517,-2.6380670822333308e-05
4,4,10,21,1.438837350867814e-07,0.00051860852793638216
4,4,10,22,0.00020234258590277158,-8.1633412230018289e-07
4,4,10,23,-2.7792632279485002e-06,-5.3058067385777913e-05
4,4,10,24,-1.0554992782203349e-05,-7.4272604907446051e-06
4,4,10,25,-7.6379993395013315e-06,9.1352454950683262e-05
4,4,10,26,7.9325957603324819e-05,4.3833223663708635e-07
4,4,10,27,-9.3519667246281105e-08,-3.1831147415284455e-05
4,4,10,28,-8.4462741499096237e-06,3.4867392051559556e-07
4,4,10,29,-8.5292793724769026e-07,1.6882248009014198e-06
4,4,10,30,1.0978792556143219e-05,1.5868400328695737e-06
4,4,10,31,1.350435916930507e-07,-1.0196260553888249e-05
4,4,10,32,-4.1772259919825247e-06,5.1743160722468476e-09
4,4,10,33,3.7401302735736308e-08,1.1190990710343892e-06
4,4,10,34,2.2464728424041978e-07,8.5346436129533382e-08
4,4,10,35,2.590291667579425e-07,-1.1609852731567359e-06
4,4,10,36,-1.130930830114974e-06,-2.5897832720798999e-08
4,4,10,37,-4.8548949531851817e-10,4.7064857701051684e-07
4,4,10,38,1.2706828110614704e-07,-3.4896746664909256e-09
4,4,10,39,7.5828353286231901e-09,-2.5600585545548943e-08
4,4,10,40,-1.0933650138887405e-07,-3.492699864544285e-08
4,4,10,41,-3.8058391642529145e-09,1.1033804657845063e-07
4,4,10,42,4.647762914347754e-08,1.786875588725022e-10
4,4,10,43,-2.8217495284228155e-10,-1.2625713367213063e-08
4,4,10,44,-2.5751817921340028e-09,-5.4904153541579548e-10
4,4,10,45,-4.0406796573263189e-09,9.3212401666686414e-09
4,4,10,46,9.6639366184781141e-09,4.6512690718758759e-10
4,4,10,47,2.9697206373582295e-11,-4.1098627454379518e-09
4,4,10,48,-1.1220737401082909e-09,2.0056626966193016e-11
4,4,10,49,-3.6440553119140273e-11,2.3062919038296006e-10
4,4,11,0,-2.2110652483878905e-05,-0.030001003020058228
4,4,11,1,-0.025437371500378569,3.6380851699128088e-05
4,4,11,2,-8.3714987415201637e-05,0.0099888669625974227
4,4,11,3,0.0025923183018893821,-0.00061131839090464125
4,4,11,4,0.0030733040597960156,-0.00050860561817946993
4,4,11,5,-0.027767897244726988,3.1244423592116069e-05
4,4,11,6,2.9764280080727574e-05,0.025583161617329795
4,4,11,7,0.0094201745548289396,4.1816112882285124e-05
4,4,11,8,-0.00029120104977638038,-0.0023696492178934036
4,4,11,9,-0.00045719930590412043,-0.0011855988844486393
4,4,11,10,-7.0433001231170366e-05,0.010838199240632061
4,4,11,11,0.012479948148184509,0
4,4,11,12,1.2175891059646468e-05,-0.0040435963225342519
4,4,11,13,-0.00099017031752833161,7.6578205236910011e-05
4,4,11,14,-0.0002747407814388052,0.00019015318175724102
4,4,11,15,0.0026413555664885412,6.9096770740934959e-05
4,4,11,16,6.7809836238374432e-06,-0.0027668582975276289
4,4,11,17,-0.0010319262488020628,-3.0243603812551636e-06
4,4,11,18,1.4338519606748554e-05,0.00026253432969911065
4,4,11,19,5.1159544257950478e-05,4.7385972344208345e-05
4,4,11,20,2.9298910530599452e-05,-0.00048614811526489306
4,4,11,21,-0.00049700164515840051,-3.4216529771812555e-06
4,4,11,22,-7.0755141735780309e-07,0.00019773663041141847
4,4,11,23,5.1785150556798704e-05,-2.1030734221101763e-06
4,4,11,24,6.5990981542924372e-06,-1.0224005689432467e-05
4,4,11,25,-7.2608920190284125e-05,-7.9889622074196768e-06
4,4,11,26,-9.8848969833595174e-07,7.4464921326902639e-05
4,4,11,27,3.0635029807074832e-05,1.4875290028271804e-07
4,4,11,28,-2.5346413444823788e-07,-8.1728599661672271e-06
4,4,11,29,-1.6288124543118577e-06,-7.752678065387298e-07
4,4,11,30,-1.611745029932612e-06,9.150843656246128e-06
4,4,11,31,9.503126767461034e-06,2.0498064710586307e-07
4,4,11,32,2.6777573151056702e-08,-3.9870756443908342e-06
4,4,11,33,-1.0763902780243197e-06,2.5772435996190837e-08
4,4,11,34,-7.9006569733726183e-08,2.1595849803796835e-07
4,4,11,35,9.9839235951078497e-07,2.5851783119361896e-07
4,4,11,36,3.3399542549534317e-08,-1.0524638169203309e-06
4,4,11,37,-4.4716749622419011e-07,-4.0818932792412892e-09
4,4,11,38,2.2416702036108016e-09,1.2169155756774621e-07
4,4,11,39,2.4533208949724378e-08,7.1297966950789699e-09
4,4,11,40,3.4448116918300674e-08,-9.6056626899025594e-08
4,4,11,41,-1.0275752661120386e-07,-4.4957853454675552e-09
4,4,11,42,-5.3138315868094956e-10,4.40430231756554e-08
4,4,11,43,1.2053179202588291e-08,-1.6347985777225086e-10
4,4,11,44,5.2579503437475909e-10,-2.4618696636640962e-09
4,4,11,45,-8.3140849817031667e-09,-3.9513981786675245e-09
4,4,11,46,-5.2037129918735557e-10,9.0135834101562907e-09
4,4,11,47,3.8886311643509723e-09,6.0483674267702758e-11
4,4,11,48,-9.8696257131200015e-12,-1.0686943752818789e-09
4,4,11,49,-2.2004702609306917e-10,-3.5565175802543949e-11
4,4,12,0,0.011258223653079834,-4.3552749456809193e-05
4,4,12,1,-4.4169938307687851e-05,-0.010050436152947685
4,4,12,2,-0.0041270257281155421,-2.1275748463885171e-05
4,4,12,3,0.00024014485659987572,0.0010963217856117902
4,4,12,4,0.00022242776550566136,0.0011497194795212027
4,4,12,5,-4.6061245443673312e-05,-0.010050946091199994
4,4,12,6,-0.0094829627263321239,4.0024935451795718e-05
4,4,12,7,-5.5814278521499514e-06,0.004103458046691353
4,4,12,8,0.0010413234919076097,-0.0001186760154775737
4,4,12,9,0.00045846520231676601,-0.00020248470083701763
